Movie_ID,Title,Genre,Release_Date,Budget,Box_Office,IMDB_Rating,RottenTomatoes,Duration_Minutes,Language,Country,Director
1698,Return of Galaxy,comedy,2017/05/04,186.1M,$526261054,not rated,,,English,Canada,Alan Smith
1699,Last Warrior,comedy,17/10/2017,213318287,"$882,642,439",NaN,,119.0,Hindi,USA,Raj Mehra
1700,Legend of Kingdom,HORROR,March 09 2019,236382995,$487724908,NaN,,,english,UK,Raj Mehra
1701,Battle of Revenge,Drama,July 03 2015,30803661,$131771312,not rated,52%,,Hindi,India,Raj Mehra
1702,Return of Night,comedy,2023/03/08,141542041,675570225,not rated,,143.0,French,Australia,John Carter
1703,The Revenge,HORROR,2015-07-30,127.8M,466739306,9.0,41%,,French,USA,James Holloway
1704,Dark Revenge,Sci-Fi,March 01 2023,$110277431,293.6M,not rated,,87.0,French,France,Emily Stone
1705,Shadow of Galaxy,comedy,14/10/2022,83.5M,139773434,NaN,,126.0,Hindi,France,Alan Smith
1706,Return of Journey,Drama,2018-06-27,"$235,014,861",865.6M,not rated,67%,145.0,Hindi,France,John Carter
1707,Shadow of Dreams,Action,27/08/2022,85.7M,412716317,6.6,,123.0,French,India,Raj Mehra
1708,Return of Revenge,Horror,2015/08/01,"$178,630,772",320.4M,7.1,41%,87.0,english,France,Raj Mehra
1709,Dark Destiny,HORROR,10/04/2022,$160184040,352.1M,not rated,,,French,UK,Raj Mehra
1710,The Galaxy,Sci-Fi,2018/09/03,"$105,944,573",$414819627,not rated,67%,,Hindi,India,Emily Stone
1711,Legend of Secrets,Sci-Fi,22/01/2023,"$164,754,917",$273780229,not rated,49%,,French,Australia,Alan Smith
1712,The Journey,Comedy,2016/05/23,28.8M,76.3M,NaN,,,english,France,Sophie Laurent
1713,Dark Empire,Horror,2021/11/20,110337647,275.9M,NaN,,,english,UK,Raj Mehra
1714,Dark Galaxy,SciFi,February 26 2020,$196357473,"$393,553,450",NaN,,121.0,Hindi,India,John Carter
1715,Battle of Dreams,action,2018/06/16,237.6M,"$632,088,486",6.0,,111.0,English,Canada,Raj Mehra
1716,The Secrets,comedy,2015/05/18,20.6M,83499423,not rated,49%,,Hindi,UK,Sophie Laurent
1717,Dark Revenge,Drama,October 04 2017,"$146,018,202","$719,046,089",8.8,,89.0,English,UK,Alan Smith
1718,Rise of Destiny,Action,October 02 2017,12.8M,55494972,not rated,,125.0,English,Canada,John Carter
1719,Legend of Galaxy,Thriller,January 09 2020,188300420,845523791,not rated,,,English,Canada,Emily Stone
1720,Legend of Journey,Romance,January 01 2015,210115503,717669251,not rated,,155.0,Spanish,USA,Emily Stone
1721,Dark Revenge,Drama,September 25 2021,$105089903,$389259997,5.9,84%,173.0,English,Australia,Sophie Laurent
1722,Battle of Revenge,comedy,March 13 2015,159.1M,584026464,not rated,,107.0,English,UK,John Carter
1723,Rise of Kingdom,Sci-Fi,2019-03-21,100.2M,80394914,6.0,53%,,Spanish,UK,Sophie Laurent
1724,Last Warrior,Action,February 08 2017,75.1M,191.4M,not rated,95%,177.0,Spanish,France,Emily Stone
1725,Rise of Kingdom,Thriller,2022/08/25,65575231,280.2M,NaN,,97.0,English,India,James Holloway
1726,Return of Empire,ACTION,December 26 2018,"$25,496,352",70.7M,NaN,,153.0,Hindi,India,Raj Mehra
1727,Dark Warrior,Thriller,2016/05/02,146.5M,584.8M,not rated,,175.0,english,Canada,Alan Smith
1728,Legend of Destiny,Sci-Fi,March 02 2020,"$93,662,104","$198,987,642",7.2,77%,124.0,Spanish,Australia,John Carter
1729,Return of Kingdom,action,2017/11/23,"$201,585,913",151.1M,not rated,92%,124.0,English,Australia,Raj Mehra
1730,Battle of Galaxy,Action,2021-08-03,"$240,230,408",$520072271,7.1,70%,122.0,English,UK,Emily Stone
1731,Return of Destiny,Drama,March 11 2022,112.8M,"$101,128,117",8.7,60%,89.0,English,UK,James Holloway
1732,Legend of Destiny,Romance,2022-12-27,$7754883,19573411,not rated,,,French,Australia,Emily Stone
1733,Last Dreams,comedy,05/05/2016,$121006774,"$189,764,509",not rated,,128.0,English,France,James Holloway
1734,Rise of Empire,Sci-Fi,2016/03/04,188726869,$164032599,not rated,86%,,english,Australia,John Carter
1735,Love in Kingdom,ACTION,2016-09-14,113581563,330.5M,NaN,,,english,USA,Raj Mehra
1736,Battle of Secrets,Thriller,2015-12-20,$56956419,190.3M,7.3,,148.0,english,Canada,Emily Stone
1737,Return of Warrior,ACTION,2015-05-05,127370347,91.9M,not rated,71%,117.0,Spanish,France,John Carter
1738,Rise of Night,Drama,2017-02-01,43.9M,$142323010,8.0,,,English,UK,Raj Mehra
1739,Shadow of Night,Action,September 11 2019,12.7M,16264011,NaN,,90.0,Hindi,USA,Emily Stone
1740,Legend of Dreams,Sci-Fi,May 26 2019,"$139,936,183",$682081925,NaN,,140.0,english,Canada,Raj Mehra
1741,Legend of Journey,Thriller,April 10 2019,137107011,"$396,073,920",NaN,82%,138.0,english,Canada,John Carter
1742,Rise of Galaxy,Horror,2019-04-15,242.5M,217472478,NaN,,95.0,english,Canada,John Carter
1743,Last Kingdom,HORROR,14/08/2018,"$60,650,562",120.2M,not rated,85%,,Spanish,Australia,John Carter
1744,Battle of Warrior,Horror,September 07 2017,$102089687,158250547,not rated,,178.0,english,Australia,Emily Stone
1745,Legend of Night,Horror,2020/10/18,110721478,301.2M,not rated,49%,132.0,english,Canada,Sophie Laurent
1746,The Destiny,Horror,13/06/2017,"$197,442,491",575.4M,NaN,,,French,France,Alan Smith
1747,The Secrets,Sci-Fi,February 14 2018,"$176,567,463",481753862,not rated,,,Hindi,India,John Carter
1748,Return of Destiny,SciFi,August 13 2018,67.0M,"$141,307,365",not rated,,,Hindi,USA,Emily Stone
1749,Last Kingdom,Sci-Fi,02/09/2022,22279192,81895935,6.1,93%,,French,UK,James Holloway
1750,Love in Dreams,Drama,October 22 2015,65134843,111.2M,not rated,,,english,Australia,John Carter
1751,Return of Dreams,Thriller,27/08/2020,$222149238,$160878631,6.5,93%,,Spanish,France,Emily Stone
1752,Last Warrior,ACTION,November 17 2020,"$176,611,164",211.7M,not rated,,,Spanish,USA,Raj Mehra
1753,Last Revenge,Romance,2022-10-14,$173692764,$493209299,5.9,,155.0,English,UK,Sophie Laurent
1754,Dark Kingdom,Sci-Fi,2019/06/28,$122744802,474.4M,NaN,66%,129.0,Spanish,India,Alan Smith
1755,Love in Journey,comedy,09/07/2019,15979791,"$52,217,868",NaN,87%,,Spanish,Canada,John Carter
1756,Shadow of Kingdom,Drama,2019/08/02,"$33,745,553",107.9M,8.2,,126.0,Spanish,India,John Carter
1757,Dark Dreams,Horror,2016-07-22,"$185,812,115",508581399,NaN,,,Spanish,UK,James Holloway
1758,Battle of Kingdom,HORROR,2015/04/02,205.9M,$469316322,not rated,84%,162.0,French,France,James Holloway
1759,Last Night,action,10/06/2018,104.4M,"$84,398,305",NaN,,164.0,Spanish,Australia,Sophie Laurent
1760,Dark Secrets,SciFi,2018/01/19,143874880,577341965,NaN,77%,146.0,Hindi,UK,James Holloway
1761,Return of Night,Comedy,2019/11/05,199691992,$650478045,NaN,91%,103.0,Spanish,UK,Raj Mehra
1762,Battle of Revenge,Thriller,September 14 2017,$235477543,1068.9M,not rated,,100.0,English,USA,John Carter
1763,Battle of Journey,Comedy,March 24 2018,"$94,395,957",$320523408,not rated,,102.0,Hindi,UK,Alan Smith
1764,Last Destiny,Comedy,November 04 2018,139346984,280.8M,not rated,,144.0,Spanish,Australia,James Holloway
1765,Shadow of Kingdom,Drama,March 08 2019,$45707874,71.8M,not rated,,131.0,French,France,John Carter
1766,Legend of Night,Romance,2022-03-07,"$46,710,561",188867929,5.3,,141.0,Hindi,USA,Alan Smith
1767,Battle of Destiny,comedy,2023/03/08,32316526,"$52,750,330",9.4,,,Spanish,UK,John Carter
1768,Battle of Night,Drama,2023/01/03,$144103666,$534322784,6.8,,97.0,English,France,James Holloway
1769,The Destiny,SciFi,2015/05/25,170295756,604.6M,NaN,,174.0,Spanish,UK,James Holloway
1770,Shadow of Destiny,Thriller,04/02/2019,187510359,176334846,6.5,62%,,english,UK,Emily Stone
1771,Legend of Secrets,Sci-Fi,2015/07/06,$218562855,459464206,not rated,74%,119.0,english,India,James Holloway
1772,Return of Secrets,Action,November 01 2015,"$225,190,312",$220487697,NaN,,,Spanish,India,Alan Smith
1773,Return of Dreams,SciFi,2022/12/27,113766980,$492587843,NaN,73%,110.0,English,France,Emily Stone
1774,Dark Revenge,Drama,15/04/2021,198519581,$303233279,NaN,,,Spanish,UK,Emily Stone
1775,Shadow of Kingdom,Horror,2019/05/18,$213951167,$877122088,not rated,48%,106.0,Hindi,Australia,Emily Stone
1776,Shadow of Revenge,action,2016/03/19,"$49,665,314",96.9M,NaN,,,Hindi,France,James Holloway
1777,Dark Dreams,comedy,2018-03-19,$192922663,$282914454,not rated,,95.0,French,France,Sophie Laurent
1778,Dark Warrior,Action,2017-04-24,"$142,226,727",689610469,not rated,,,French,USA,James Holloway
1779,Shadow of Empire,action,05/12/2017,"$107,542,838","$378,381,210",6.1,97%,99.0,French,India,Raj Mehra
1780,The Galaxy,Action,2020/09/12,60581928,278.8M,NaN,42%,,French,USA,Raj Mehra
1781,Love in Warrior,Thriller,October 08 2021,$68683178,274022407,NaN,84%,,english,USA,Alan Smith
1782,Legend of Kingdom,Horror,2019-06-05,44.5M,$30644305,not rated,54%,113.0,French,UK,Emily Stone
1783,Last Secrets,Sci-Fi,March 28 2020,$93182785,$380307247,NaN,85%,162.0,French,UK,Raj Mehra
1784,Battle of Empire,Comedy,07/05/2018,13.9M,$67372634,not rated,68%,100.0,Hindi,Canada,Raj Mehra
1785,Legend of Warrior,HORROR,2019/05/22,$31800877,42779396,5.9,61%,93.0,French,Australia,Sophie Laurent
1786,Shadow of Revenge,Action,29/07/2016,$214637045,952093745,7.4,,,Spanish,USA,Sophie Laurent
1787,Return of Galaxy,Drama,11/02/2021,237.2M,"$1,018,264,095",not rated,80%,,Hindi,France,Sophie Laurent
1788,Rise of Journey,comedy,October 16 2018,242669935,"$998,700,180",not rated,62%,88.0,English,UK,John Carter
1789,Rise of Warrior,Horror,28/09/2017,$248563883,1027.8M,not rated,,157.0,english,UK,Raj Mehra
1790,Battle of Destiny,SciFi,2022-11-04,"$126,814,880",$120454882,not rated,68%,,English,India,James Holloway
1791,Love in Empire,Drama,2016/01/17,249.3M,"$1,171,162,655",not rated,,111.0,French,France,Raj Mehra
1792,Legend of Journey,Sci-Fi,2020/02/17,74489248,$75894480,NaN,,,english,USA,Emily Stone
1793,Return of Empire,Comedy,13/07/2017,209.7M,550642363,not rated,,,Hindi,UK,John Carter
1794,Legend of Night,Horror,June 26 2015,214240503,"$107,430,967",not rated,,134.0,Hindi,UK,Sophie Laurent
1795,Dark Secrets,Thriller,2018/05/09,134828473,$98639115,5.0,,,French,UK,James Holloway
1796,Love in Dreams,SciFi,2016/09/05,"$185,821,053","$714,353,503",not rated,,,Hindi,Australia,John Carter
1797,The Secrets,Horror,2017/11/22,208.5M,294962590,NaN,64%,,English,India,Raj Mehra
1798,Legend of Journey,Action,2022/01/03,40491671,189974611,NaN,69%,168.0,Spanish,Canada,Alan Smith
1799,Battle of Journey,HORROR,2017/01/22,$43739286,$95925429,NaN,88%,130.0,english,Canada,Raj Mehra
1800,The Revenge,Horror,29/04/2022,117.6M,"$150,020,998",5.3,83%,91.0,english,Canada,Raj Mehra
1801,Love in Empire,Sci-Fi,2022-12-11,66682506,109.0M,not rated,98%,,english,India,James Holloway
1802,Love in Dreams,ACTION,September 18 2021,$122479710,"$357,590,023",7.0,70%,,Hindi,UK,Raj Mehra
1803,Dark Night,Horror,May 15 2020,"$242,775,092",$1025998125,not rated,80%,117.0,Hindi,UK,James Holloway
1804,The Dreams,Comedy,2019/12/24,247.8M,"$283,555,980",6.3,,,Spanish,France,John Carter
1805,Return of Secrets,ACTION,2016-11-22,"$187,196,688",$245586732,9.1,97%,,Spanish,France,Alan Smith
1806,Shadow of Kingdom,SciFi,2021/05/06,"$61,062,079",291961756,not rated,,,Spanish,UK,Alan Smith
1807,Rise of Journey,Romance,2021/06/23,51.6M,159.7M,5.1,55%,108.0,French,USA,John Carter
1808,The Warrior,Horror,June 20 2020,92.0M,$78551081,5.3,49%,178.0,English,Australia,Alan Smith
1809,Last Destiny,Sci-Fi,2018/02/02,"$101,865,555",$187331622,NaN,,,Hindi,Australia,Emily Stone
1810,Dark Warrior,Sci-Fi,2022/08/21,9.8M,39.3M,5.4,,,Spanish,UK,James Holloway
1811,Return of Galaxy,Action,June 04 2021,202285166,"$595,292,497",not rated,75%,135.0,French,USA,John Carter
1812,Battle of Secrets,ACTION,27/07/2017,237043290,395452394,not rated,,149.0,Spanish,Australia,Alan Smith
1813,The Destiny,HORROR,2019/11/06,6870277,"$6,392,394",4.6,62%,158.0,English,USA,Raj Mehra
1814,Dark Warrior,Comedy,18/07/2017,46537007,$138386591,not rated,81%,,Spanish,India,Raj Mehra
1815,Legend of Dreams,Drama,2016-05-26,249139683,"$240,203,743",not rated,68%,121.0,English,France,James Holloway
1816,Last Destiny,comedy,January 21 2017,227932947,"$1,074,348,425",7.4,64%,129.0,Spanish,Canada,Sophie Laurent
1817,Last Secrets,SciFi,2023/02/28,"$191,052,782",155785282,NaN,70%,,english,Australia,James Holloway
1818,Dark Night,HORROR,2020/03/09,"$58,030,221",193443195,6.3,,,english,Canada,Emily Stone
1819,Shadow of Secrets,HORROR,12/07/2015,178.8M,$124031273,7.7,,,English,Australia,John Carter
1820,Last Empire,HORROR,2015/09/27,198.5M,143798373,NaN,,,French,Australia,Emily Stone
1821,Dark Night,HORROR,2016-09-21,"$228,684,414",256788501,8.4,43%,,English,USA,Emily Stone
1822,Return of Destiny,Thriller,2016/04/10,"$94,144,126","$109,902,738",6.5,,,Spanish,USA,John Carter
1823,Last Warrior,HORROR,01/07/2017,175.2M,139.5M,NaN,50%,158.0,Hindi,Canada,Alan Smith
1824,Battle of Journey,action,16/12/2018,$188715049,"$447,155,262",5.3,,144.0,French,UK,John Carter
1825,Shadow of Secrets,HORROR,2015-03-07,$16463821,61552679,NaN,66%,,Hindi,India,Alan Smith
1826,Dark Dreams,comedy,2022-05-21,140.1M,"$378,235,814",7.7,,161.0,English,Australia,Alan Smith
1827,Last Secrets,Comedy,22/12/2021,123.9M,"$591,745,788",NaN,77%,,english,Australia,Emily Stone
1828,Dark Warrior,Horror,04/04/2020,163.4M,717683596,not rated,46%,116.0,French,India,James Holloway
1829,Return of Empire,ACTION,2017/07/31,96.4M,$155976455,8.7,,117.0,Spanish,Canada,James Holloway
1830,Battle of Warrior,Action,17/09/2017,56.2M,$208959308,6.1,65%,101.0,english,UK,John Carter
1831,Rise of Dreams,Drama,2018/08/21,$224809333,141.1M,not rated,,104.0,Hindi,UK,Alan Smith
1832,Shadow of Dreams,Drama,25/12/2015,87.0M,"$71,393,747",7.1,71%,160.0,english,Australia,James Holloway
1833,Return of Night,HORROR,2017-11-06,247509600,$147502567,NaN,,,English,France,Alan Smith
1834,Legend of Warrior,comedy,05/08/2019,$219088509,336906306,NaN,48%,,French,India,James Holloway
1835,The Journey,Sci-Fi,October 27 2015,$40278674,21.8M,NaN,,,French,Canada,Alan Smith
1836,Last Galaxy,Romance,2017/06/02,$128635771,$572132038,not rated,42%,90.0,Hindi,France,Emily Stone
1837,Return of Secrets,ACTION,2020-06-11,"$30,782,415",$133075645,NaN,82%,134.0,Spanish,Canada,John Carter
1838,Battle of Kingdom,Thriller,2018-12-14,114.4M,555063303,9.2,62%,,Hindi,France,Raj Mehra
1839,Love in Journey,ACTION,2020-11-16,$148962693,583037802,not rated,71%,85.0,Hindi,France,Sophie Laurent
1840,Return of Dreams,Sci-Fi,2018-03-04,174724658,"$239,232,900",not rated,89%,153.0,English,France,Raj Mehra
1841,Legend of Secrets,HORROR,January 19 2022,$124036253,593.6M,NaN,78%,,English,UK,Alan Smith
1842,The Revenge,Sci-Fi,2020/11/27,134065370,226.0M,not rated,,97.0,French,UK,James Holloway
1843,Dark Revenge,Comedy,28/05/2018,$120724491,$85044629,not rated,68%,160.0,English,Australia,John Carter
1844,Dark Revenge,Drama,26/05/2017,41158984,85310426,6.9,41%,,French,Australia,Raj Mehra
1845,Shadow of Revenge,action,March 01 2019,134125872,"$132,408,280",4.6,,170.0,english,UK,James Holloway
1846,The Dreams,comedy,2021-08-13,$95466843,"$185,742,631",NaN,,,english,UK,Alan Smith
1847,The Galaxy,comedy,15/10/2017,$31144732,$70473521,4.6,58%,125.0,Spanish,UK,Raj Mehra
1848,Battle of Night,action,2019/11/28,65.7M,324.2M,NaN,,173.0,Hindi,USA,Raj Mehra
1849,Shadow of Warrior,Drama,2016/09/27,167.6M,685882603,4.8,48%,89.0,english,UK,John Carter
1850,Battle of Journey,action,January 25 2017,$104933239,233.0M,not rated,,98.0,Spanish,USA,James Holloway
1851,Love in Empire,Thriller,2021-01-30,"$23,642,771","$55,742,084",NaN,,,Spanish,USA,Raj Mehra
1852,Return of Revenge,action,29/08/2018,154484677,342535508,not rated,,,english,USA,Sophie Laurent
1853,Last Kingdom,ACTION,2017/10/25,"$47,968,644",$196508408,NaN,,,Hindi,USA,Sophie Laurent
1854,Rise of Kingdom,Action,19/10/2022,24776548,105775834,7.7,,100.0,Spanish,France,John Carter
1855,Last Journey,action,2020-08-15,$107873803,"$95,329,586",NaN,82%,,French,Canada,Raj Mehra
1856,Last Destiny,Action,June 21 2017,$184604978,737.8M,5.0,73%,99.0,Hindi,USA,James Holloway
1857,Return of Warrior,Drama,2022-02-18,28065009,$102109879,NaN,,138.0,Spanish,Australia,James Holloway
1858,Love in Journey,action,2018/04/27,"$217,704,202",$155647344,4.6,,,Hindi,France,Sophie Laurent
1859,Dark Journey,HORROR,2018-01-05,210237831,249.4M,4.6,,,Spanish,Australia,Raj Mehra
1860,Legend of Journey,Action,11/10/2021,"$169,668,204",$788105783,NaN,,96.0,French,UK,John Carter
1861,The Galaxy,ACTION,2019/10/14,6.2M,"$26,167,026",not rated,81%,,French,India,John Carter
1862,Rise of Empire,Horror,2021/10/04,189.0M,805.9M,6.5,,,English,France,James Holloway
1863,Battle of Night,Horror,2019/06/27,10.7M,8325533,not rated,,,Spanish,USA,Alan Smith
1864,Return of Revenge,action,2015-04-14,8252644,37482056,4.5,,,Hindi,Canada,James Holloway
1865,Return of Empire,SciFi,2020-12-01,$164858234,$228776756,not rated,,91.0,Hindi,Canada,John Carter
1866,Last Night,comedy,December 19 2015,50.7M,235653939,6.7,54%,,Spanish,Australia,Alan Smith
1867,Dark Warrior,Comedy,2021-05-13,193261752,$901620187,not rated,,116.0,English,UK,Raj Mehra
1868,Shadow of Revenge,Romance,July 14 2019,"$191,490,642",782498287,not rated,,,english,USA,Alan Smith
1869,Last Revenge,Thriller,September 25 2016,63104440,"$304,597,598",9.1,,,Hindi,Australia,Sophie Laurent
1870,Battle of Revenge,Horror,2020-01-31,229.3M,$756196072,9.5,57%,,Spanish,France,Alan Smith
1871,Dark Dreams,Horror,2022-03-10,13959879,"$34,018,758",NaN,78%,100.0,French,India,James Holloway
1872,Legend of Secrets,Comedy,February 28 2019,11576028,26.3M,not rated,,86.0,Hindi,Australia,Emily Stone
1873,Battle of Empire,Comedy,20/09/2021,178.4M,"$352,202,642",6.9,,135.0,Hindi,UK,Sophie Laurent
1874,The Dreams,Action,19/12/2021,167225409,$711022282,not rated,45%,170.0,English,UK,Alan Smith
1875,Battle of Galaxy,Horror,November 22 2017,$24810424,"$58,769,733",9.2,40%,171.0,english,Canada,James Holloway
1876,The Kingdom,Sci-Fi,12/05/2020,"$183,780,540","$895,344,014",NaN,,152.0,French,Australia,Alan Smith
1877,Love in Dreams,Drama,2023/02/16,$173603515,"$278,209,034",5.1,89%,102.0,French,India,John Carter
1878,Love in Night,action,2020/05/22,$146269334,"$551,809,495",8.6,,118.0,French,Canada,Sophie Laurent
1879,Dark Secrets,HORROR,2015/09/28,118698673,330023052,5.9,49%,158.0,Spanish,Australia,Sophie Laurent
1880,Dark Warrior,Horror,2016/09/03,181788694,$237885397,not rated,,,Spanish,Canada,Raj Mehra
1881,Shadow of Warrior,Drama,2017/01/27,91.1M,392.4M,not rated,57%,,Spanish,France,Raj Mehra
1882,Rise of Destiny,comedy,30/06/2017,$35323977,156290470,not rated,85%,,French,USA,James Holloway
1883,The Revenge,Thriller,2016/11/14,90164913,$330108380,NaN,76%,173.0,English,Australia,Emily Stone
1884,Return of Journey,ACTION,2016/04/21,"$76,523,725",366960619,6.5,53%,,Spanish,UK,John Carter
1885,Shadow of Secrets,Drama,2018/11/12,148663273,"$607,046,878",not rated,,,Hindi,USA,Raj Mehra
1886,Last Journey,comedy,2022-08-26,$177737878,$741621390,6.9,,86.0,Spanish,France,Sophie Laurent
1887,Battle of Revenge,action,28/02/2016,100.3M,227.6M,8.2,53%,88.0,Spanish,USA,James Holloway
1888,The Kingdom,Thriller,21/08/2016,111.8M,"$537,064,291",7.1,98%,99.0,French,Australia,Emily Stone
1889,Rise of Warrior,Romance,13/12/2019,145043431,415.0M,NaN,,104.0,English,France,Sophie Laurent
1890,Battle of Empire,Horror,23/04/2018,6767244,5.3M,8.6,67%,,english,Australia,Alan Smith
1891,Dark Dreams,Drama,2016-01-10,$92576300,73.9M,8.9,72%,,Spanish,UK,Emily Stone
1892,Shadow of Galaxy,Thriller,2015-07-15,"$39,600,780",42756800,NaN,48%,,English,India,Emily Stone
1893,The Galaxy,Romance,17/01/2018,180.6M,"$520,200,641",NaN,91%,158.0,French,Canada,Sophie Laurent
1894,The Secrets,action,2019/08/30,"$233,014,629",$1119672331,NaN,,,Hindi,USA,Sophie Laurent
1895,Last Dreams,comedy,2017-11-01,$60389323,263392637,NaN,,85.0,Spanish,UK,James Holloway
1896,Legend of Empire,action,2018-09-10,216736237,824619300,not rated,66%,151.0,Spanish,India,James Holloway
1897,The Dreams,Action,2022/05/03,30740985,$31834404,8.2,,,Hindi,India,Emily Stone
1898,Shadow of Kingdom,Action,21/08/2018,70643809,256678176,7.7,,179.0,Hindi,France,Alan Smith
1899,Return of Secrets,Drama,2015-07-11,$51803545,$244662333,9.1,,,english,France,Alan Smith
