Movie_ID,Title,Genre,Release_Date,Budget,Box_Office,IMDB_Rating,RottenTomatoes,Duration_Minutes,Language,Country,Director,Release_Year,ROI,Profit,Profit_Status
1606,The Destiny,SciFi,2020-10-15,18405312.0,25500000.0,7.0,67,135.0,English,Usa,Raj Mehra,2020,38.546958617164435,7094688.0,Average
1607,Battle Of Destiny,SciFi,2021-10-19,14986272.0,17930397.0,6.7,67,135.0,English,Usa,Raj Mehra,2021,19.64547954287764,2944125.0,Average
1608,Love In Journey,Drama,2021-06-30,158353485.0,414110618.0,7.0,95,134.0,English,Uk,Raj Mehra,2021,161.51026483566181,255757133.0,BlockBuster
1609,Last Dreams,Romance,2021-01-17,60700000.0,132690433.0,7.1,69,137.0,English,India,Raj Mehra,2021,118.60038385502472,71990433.0,BlockBuster
1610,Legend Of Warrior,Comedy,2016-10-14,181129520.0,574126516.0,6.9,70,156.0,English,Australia,James Holloway,2016,216.97015262890335,392996996.0,BlockBuster
1611,Love In Revenge,Horror,2020-06-09,149801024.0,623880474.0,7.0,61,134.0,English,France,Alan Smith,2020,316.4727699057651,474079450.0,BlockBuster
1612,Return Of Night,Drama,2015-10-13,120426575.0,381315258.0,7.0,72,139.0,English,Usa,Raj Mehra,2015,216.63713594777562,260888683.0,BlockBuster
1613,The Kingdom,Horror,2020-04-16,130390424.0,545270582.0,8.3,75,134.0,French,France,Emily Stone,2020,318.18299632187717,414880158.0,BlockBuster
1614,Legend Of Night,Action,2018-07-30,207848186.0,212377470.0,7.1,43,141.0,English,Usa,John Carter,2018,2.179130877764793,4529284.0,Average
1615,Last Warrior,Comedy,2018-04-24,227071373.0,258180635.0,8.9,70,135.0,French,Usa,Raj Mehra,2018,13.700213104361685,31109262.0,Average
1616,Love In Destiny,Romance,2021-02-07,228933864.0,1070411991.0,7.1,69,137.0,French,France,James Holloway,2021,367.5638511041774,841478127.0,BlockBuster
1617,Love In Kingdom,Comedy,2017-03-08,15900000.0,51473994.0,6.9,63,135.0,English,Australia,Alan Smith,2017,223.73581132075472,35573994.0,BlockBuster
1618,Return Of Journey,Horror,2017-03-31,188113453.0,697319481.0,7.0,55,143.0,Hindi,Australia,James Holloway,2017,270.69091544452164,509206028.0,BlockBuster
1619,Love In Empire,Action,2018-02-10,133376774.0,469876837.0,7.1,42,90.0,French,Australia,Sophie Laurent,2018,252.2928489783386,336500063.0,BlockBuster
1620,Legend Of Empire,Action,2019-07-02,117490296.0,63500000.0,7.1,68,156.0,English,Uk,James Holloway,2019,-45.9529832148861,-53990296.0,Flop
1621,Return Of Dreams,SciFi,2016-01-01,141257862.0,388700000.0,7.0,76,135.0,English,Australia,Raj Mehra,2016,175.17052466785884,247442138.0,BlockBuster
1622,Love In Night,Romance,2017-09-10,115908835.0,571694868.0,7.1,84,137.0,French,Uk,Sophie Laurent,2017,393.2280339113062,455786033.0,BlockBuster
1623,Last Revenge,Horror,2018-09-26,214025371.0,606336988.0,7.0,40,89.0,English,Canada,Alan Smith,2018,183.30145401313194,392311617.0,BlockBuster
1624,Last Revenge,Action,2018-02-08,183260154.0,132600000.0,5.9,71,136.0,English,Australia,Emily Stone,2018,-27.643845590133033,-50660154.0,Flop
1625,Return Of Dreams,SciFi,2022-05-08,199747501.0,277981327.0,8.6,98,92.0,Spanish,Usa,Raj Mehra,2022,39.16636033408999,78233826.0,Average
1626,Return Of Destiny,Horror,2019-12-22,225319849.0,716100000.0,7.0,42,152.0,Hindi,Australia,James Holloway,2019,217.8148765757428,490780151.0,BlockBuster
1627,Shadow Of Secrets,Romance,2015-07-27,22305755.0,44800000.0,7.1,69,139.0,English,France,Alan Smith,2015,100.8450285587733,22494245.0,BlockBuster
1628,The Kingdom,Action,2016-07-28,50739706.0,147249323.0,7.1,68,130.0,French,Usa,James Holloway,2016,190.2053137635445,96509617.0,BlockBuster
1629,Rise Of Destiny,Action,2018-11-29,249641491.0,931196422.0,7.1,71,130.0,Spanish,Canada,James Holloway,2018,273.01348356391605,681554931.0,BlockBuster
1630,Rise Of Night,Action,2022-06-26,42448936.0,39307298.0,7.1,68,167.0,English,France,Alan Smith,2022,-7.40098173485432,-3141638.0,Flop
1631,Rise Of Kingdom,SciFi,2020-05-14,119659734.0,317722073.0,6.5,67,88.0,French,Australia,Sophie Laurent,2020,165.5212930692291,198062339.0,BlockBuster
1632,Shadow Of Secrets,Action,2017-01-23,128450845.0,598508092.0,7.1,72,157.0,French,Australia,Alan Smith,2017,365.9432890457046,470057247.0,BlockBuster
1633,Dark Warrior,Action,2021-04-03,27984858.0,133600000.0,7.4,68,157.0,English,Uk,James Holloway,2021,377.40102879921704,105615142.0,BlockBuster
1634,Battle Of Warrior,SciFi,2018-08-14,172097550.0,455200000.0,4.6,67,179.0,Hindi,Usa,John Carter,2018,164.5011506555439,283102450.0,BlockBuster
1635,Last Destiny,SciFi,2016-03-23,195700000.0,926924926.0,7.3,76,135.0,French,Uk,John Carter,2016,373.64584874808384,731224926.0,BlockBuster
1636,Rise Of Destiny,Comedy,2020-11-22,148447397.0,430192506.0,6.9,89,85.0,Hindi,Uk,Raj Mehra,2020,189.79457686280617,281745109.0,BlockBuster
1637,Legend Of Journey,Horror,2020-07-05,193980172.0,654428227.0,7.0,41,160.0,English,Usa,John Carter,2020,237.36861878852235,460448055.0,BlockBuster
1638,Dark Empire,Action,2022-03-21,201249510.0,895026680.0,7.1,88,130.0,English,India,Sophie Laurent,2022,344.73483686991335,693777170.0,BlockBuster
1639,Love In Secrets,Comedy,2016-02-05,65951472.0,285531577.0,8.9,70,166.0,English,India,James Holloway,2016,332.94193191017786,219580105.0,BlockBuster
1640,Love In Revenge,Action,2017-11-29,215900000.0,275738640.0,7.1,68,130.0,French,Australia,John Carter,2017,27.715905511811023,59838640.0,Average
1641,Last Night,SciFi,2022-06-10,221562885.0,750877600.0,7.0,67,135.0,Hindi,Uk,James Holloway,2022,238.90044354676098,529314715.0,BlockBuster
1642,Rise Of Night,SciFi,2022-08-05,63752416.0,104900000.0,7.0,67,149.0,Hindi,Canada,Emily Stone,2022,64.54278375897158,41147584.0,Hit
1643,Dark Kingdom,SciFi,2022-01-24,234820917.0,359013950.0,7.0,67,135.0,English,India,John Carter,2022,52.88840303779241,124193033.0,Hit
1644,Battle Of Journey,Drama,2020-11-18,236036137.0,822200000.0,7.0,66,134.0,Hindi,India,Emily Stone,2020,248.33649222110427,586163863.0,BlockBuster
1645,Dark Kingdom,Action,2018-12-29,120600000.0,601200000.0,7.1,86,161.0,Spanish,Uk,Alan Smith,2018,398.5074626865672,480600000.0,BlockBuster
1646,The Empire,SciFi,2017-03-18,129414756.0,160905551.0,7.0,67,135.0,English,Canada,James Holloway,2017,24.333233684727578,31490795.0,Average
1647,Dark Empire,Comedy,2021-04-21,77381226.0,259785256.0,6.9,62,130.0,English,Australia,Emily Stone,2021,235.72129756641488,182404030.0,BlockBuster
1648,Dark Empire,Romance,2017-01-27,175700000.0,91713592.0,6.2,69,137.0,English,India,Alan Smith,2017,-47.80102902675014,-83986408.0,Flop
1649,Dark Galaxy,Action,2023-03-02,171548239.0,748486620.0,7.1,76,120.0,French,Uk,Sophie Laurent,2023,336.3126222473202,576938381.0,BlockBuster
1650,Last Warrior,Horror,2019-11-14,242543709.0,624100000.0,5.1,68,148.0,Spanish,India,Raj Mehra,2019,157.31444553773193,381556291.0,BlockBuster
1651,Dark Night,Drama,2015-11-25,196907828.0,698242410.0,7.0,45,126.0,English,France,Emily Stone,2015,254.60368289675105,501334582.0,BlockBuster
1652,Dark Dreams,Drama,2022-09-03,247095787.0,1150037627.0,7.0,72,108.0,French,France,Sophie Laurent,2022,365.4217868150055,902941840.0,BlockBuster
1653,Love In Destiny,Action,2015-12-22,71424550.0,177900000.0,7.1,86,130.0,English,India,Alan Smith,2015,149.07402286748743,106475450.0,BlockBuster
1654,Legend Of Destiny,Horror,2022-06-05,12716809.0,35754956.0,7.0,68,158.0,English,Canada,Alan Smith,2022,181.16295526652954,23038147.0,BlockBuster
1655,Return Of Secrets,Horror,2018-08-10,69558443.0,41095077.0,7.0,61,134.0,Spanish,Canada,Raj Mehra,2018,-40.92007349848242,-28463366.0,Flop
1656,Shadow Of Revenge,SciFi,2017-07-21,43342962.0,200659876.0,5.9,92,135.0,English,Australia,James Holloway,2017,362.9583829549997,157316914.0,BlockBuster
1657,Shadow Of Dreams,Horror,2017-09-19,179500000.0,212800000.0,7.0,49,177.0,English,India,James Holloway,2017,18.551532033426184,33300000.0,Average
1658,Dark Journey,SciFi,2020-03-26,40571623.0,106346863.0,7.0,77,135.0,Hindi,India,John Carter,2020,162.1212934961956,65775240.0,BlockBuster
1659,Return Of Night,Comedy,2019-11-21,144945410.0,627436485.0,6.9,81,135.0,French,Usa,Emily Stone,2019,332.877788265251,482491075.0,BlockBuster
1660,The Revenge,Action,2022-08-30,177474297.0,174353194.0,7.1,91,142.0,English,Canada,John Carter,2022,-1.7586225457763047,-3121103.0,Flop
1661,Rise Of Empire,Thriller,2020-08-24,230983168.0,559700676.0,7.0,75,135.0,Hindi,France,Sophie Laurent,2020,142.31232121641003,328717508.0,BlockBuster
1662,Battle Of Destiny,Action,2019-01-10,187374349.0,481981601.0,7.1,68,161.0,Hindi,India,John Carter,2019,157.22923312197872,294607252.0,BlockBuster
1663,The Empire,Action,2015-01-25,73261938.0,127017020.0,7.1,79,130.0,Hindi,Usa,Sophie Laurent,2015,73.37381929481582,53755082.0,Hit
1664,Love In Journey,SciFi,2015-07-13,164570204.0,316500000.0,7.0,90,135.0,French,Australia,James Holloway,2015,92.31913937470722,151929796.0,Hit
1665,Legend Of Warrior,Comedy,2019-03-10,84885705.0,281349578.0,6.9,82,142.0,English,Usa,James Holloway,2019,231.44518031628527,196463873.0,BlockBuster
1666,Last Revenge,Action,2016-02-16,31878090.0,50895911.0,4.5,74,131.0,English,Usa,Raj Mehra,2016,59.657968843177244,19017821.0,Hit
1667,Rise Of Revenge,Horror,2016-12-05,203704532.0,282424287.0,8.7,74,134.0,English,Australia,Alan Smith,2016,38.64408622975555,78719755.0,Average
1668,Legend Of Secrets,Thriller,2018-08-06,166123728.0,92503776.0,5.4,70,101.0,Hindi,Australia,Emily Stone,2018,-44.31633751922543,-73619952.0,Flop
1669,Battle Of Empire,SciFi,2016-12-04,31769228.0,127500000.0,7.3,67,98.0,English,France,John Carter,2016,301.3317541112425,95730772.0,BlockBuster
1670,Rise Of Secrets,Action,2021-12-23,147000000.0,319200000.0,7.1,68,130.0,Hindi,Uk,Alan Smith,2021,117.14285714285715,172200000.0,BlockBuster
1671,Shadow Of Journey,SciFi,2020-03-08,225842544.0,229676581.0,7.0,91,135.0,English,France,Sophie Laurent,2020,1.6976593214429962,3834037.0,Average
1672,Rise Of Warrior,Thriller,2019-04-07,161941946.0,339218063.0,7.0,70,134.0,English,India,Raj Mehra,2019,109.46893092170203,177276117.0,BlockBuster
1673,Battle Of Night,Action,2016-11-10,232114473.0,1006100000.0,7.8,68,130.0,English,France,Alan Smith,2016,333.44992106545635,773985527.0,BlockBuster
1674,The Night,Romance,2016-03-28,59973842.0,226332017.0,7.1,59,165.0,Hindi,India,James Holloway,2016,277.3845554200113,166358175.0,BlockBuster
1675,Love In Kingdom,Thriller,2019-09-23,142266805.0,216300000.0,7.0,70,134.0,Spanish,Canada,Alan Smith,2019,52.03827765725111,74033195.0,Hit
1676,Legend Of Kingdom,Comedy,2015-01-13,10900000.0,16014779.0,6.9,98,136.0,English,Uk,Raj Mehra,2015,46.924577981651375,5114779.0,Average
1677,Shadow Of Secrets,Action,2022-06-01,53620367.0,207011608.0,7.1,68,93.0,Hindi,Usa,Alan Smith,2022,286.068987554673,153391241.0,BlockBuster
1678,Shadow Of Secrets,Action,2015-02-12,204401049.0,963727678.0,7.1,70,151.0,English,Usa,Raj Mehra,2015,371.4886164796542,759326629.0,BlockBuster
1679,Love In Empire,SciFi,2018-02-10,35700000.0,89452628.0,7.0,67,164.0,Hindi,India,Sophie Laurent,2018,150.56758543417368,53752628.0,BlockBuster
1680,Rise Of Night,Horror,2019-08-04,33576446.0,90900000.0,7.1,75,134.0,English,France,Sophie Laurent,2019,170.7254960813899,57323554.0,BlockBuster
1681,Dark Revenge,Comedy,2016-01-23,174608945.0,716516374.0,6.9,70,142.0,French,Usa,Alan Smith,2016,310.3549070753506,541907429.0,BlockBuster
1682,Love In Galaxy,SciFi,2021-04-15,165171005.0,309348332.0,7.0,85,135.0,English,Usa,Sophie Laurent,2021,87.28973163298244,144177327.0,Hit
1683,Battle Of Destiny,SciFi,2020-07-15,177604519.0,746798912.0,5.1,91,138.0,English,Usa,Alan Smith,2020,320.48418373859056,569194393.0,BlockBuster
1684,Dark Night,Horror,2015-05-31,169800000.0,742768044.0,7.0,68,134.0,Hindi,Canada,James Holloway,2015,337.4370106007067,572968044.0,BlockBuster
1685,Love In Galaxy,Romance,2021-09-14,140163197.0,211938462.0,7.1,53,137.0,Hindi,Usa,Alan Smith,2021,51.20835321700032,71775265.0,Hit
1686,Shadow Of Dreams,Horror,2015-10-01,222089652.0,383211426.0,9.0,92,175.0,French,Usa,John Carter,2015,72.54807801671012,161121774.0,Hit
1687,Return Of Secrets,Horror,2017-12-05,191900000.0,563959971.0,7.0,68,125.0,English,Uk,Alan Smith,2017,193.88221521625846,372059971.0,BlockBuster
1688,Return Of Empire,SciFi,2021-09-14,63400000.0,253163523.0,7.0,67,135.0,English,Australia,James Holloway,2021,299.3115504731861,189763523.0,BlockBuster
1689,Shadow Of Destiny,SciFi,2020-06-03,200800000.0,129409456.0,7.0,44,111.0,Spanish,France,Sophie Laurent,2020,-35.553059760956174,-71390544.0,Flop
1690,Battle Of Warrior,Action,2020-05-15,120100000.0,304785029.0,8.0,59,168.0,English,Australia,James Holloway,2020,153.77604412989177,184685029.0,BlockBuster
1691,Legend Of Galaxy,Action,2019-08-14,30248399.0,108820262.0,7.1,97,97.0,Hindi,Uk,James Holloway,2019,259.7554435856258,78571863.0,BlockBuster
1692,Legend Of Night,Action,2022-04-07,50149740.0,92000000.0,7.1,68,130.0,Hindi,Australia,John Carter,2022,83.45060213672096,41850260.0,Hit
1693,Legend Of Revenge,Romance,2015-09-24,36679499.0,128600000.0,7.1,58,137.0,Hindi,India,Raj Mehra,2015,250.60457068947426,91920501.0,BlockBuster
1694,Rise Of Galaxy,SciFi,2015-06-09,149700000.0,492631042.0,7.0,45,150.0,French,Usa,Emily Stone,2015,229.07885237140948,342931042.0,BlockBuster
1695,Rise Of Empire,Romance,2017-03-28,247079894.0,1037300000.0,7.6,87,89.0,English,France,Alan Smith,2017,319.82371904368716,790220106.0,BlockBuster
1696,Love In Secrets,Action,2016-11-18,195891160.0,434334000.0,7.2,68,96.0,Spanish,India,Raj Mehra,2016,121.72210323324441,238442840.0,BlockBuster
1697,Return Of Night,Action,2018-02-22,186700000.0,106984221.0,7.1,51,130.0,English,India,James Holloway,2018,-42.69725709694697,-79715779.0,Flop
1698,Return Of Galaxy,Comedy,2017-04-05,186100000.0,526261054.0,6.9,70,135.0,English,Canada,Alan Smith,2017,182.78401612036538,340161054.0,BlockBuster
1699,Last Warrior,Comedy,2017-10-17,213318287.0,882642439.0,6.9,70,119.0,Hindi,Usa,Raj Mehra,2017,313.76782619672923,669324152.0,BlockBuster
1700,Legend Of Kingdom,Horror,2019-03-09,236382995.0,487724908.0,7.0,68,134.0,English,Uk,Raj Mehra,2019,106.32825470377003,251341913.0,BlockBuster
1701,Battle Of Revenge,Drama,2015-07-03,30803661.0,131771312.0,7.0,52,134.0,Hindi,India,Raj Mehra,2015,327.7780878058618,100967651.0,BlockBuster
1702,Return Of Night,Comedy,2023-08-03,141542041.0,675570225.0,6.9,70,143.0,French,Australia,John Carter,2023,377.29297968792184,534028184.0,BlockBuster
1703,The Revenge,Horror,2015-07-30,127800000.0,466739306.0,9.0,41,134.0,French,Usa,James Holloway,2015,265.21072456964004,338939306.0,BlockBuster
1704,Dark Revenge,SciFi,2023-03-01,110277431.0,293600000.0,7.0,67,87.0,French,France,Emily Stone,2023,166.23761302527984,183322569.0,BlockBuster
1705,Shadow Of Galaxy,Comedy,2022-10-14,83500000.0,139773434.0,6.9,70,126.0,Hindi,France,Alan Smith,2022,67.39333413173652,56273434.0,Hit
1706,Return Of Journey,Drama,2018-06-27,235014861.0,865600000.0,7.0,67,145.0,Hindi,France,John Carter,2018,268.3171337832972,630585139.0,BlockBuster
1707,Shadow Of Dreams,Action,2022-08-27,85700000.0,412716317.0,6.6,68,123.0,French,India,Raj Mehra,2022,381.5826336056009,327016317.0,BlockBuster
1708,Return Of Revenge,Horror,2015-01-08,178630772.0,320400000.0,7.1,41,87.0,English,France,Raj Mehra,2015,79.36439305093526,141769228.0,Hit
1709,Dark Destiny,Horror,2022-04-10,160184040.0,352100000.0,7.0,68,134.0,French,Uk,Raj Mehra,2022,119.80966393405986,191915960.0,BlockBuster
1710,The Galaxy,SciFi,2018-03-09,105944573.0,414819627.0,7.0,67,135.0,Hindi,India,Emily Stone,2018,291.54400763878675,308875054.0,BlockBuster
1711,Legend Of Secrets,SciFi,2023-01-22,164754917.0,273780229.0,7.0,49,135.0,French,Australia,Alan Smith,2023,66.17423867234264,109025312.0,Hit
1712,The Journey,Comedy,2016-05-23,28800000.0,76300000.0,6.9,70,135.0,English,France,Sophie Laurent,2016,164.93055555555557,47500000.0,BlockBuster
1713,Dark Empire,Horror,2021-11-20,110337647.0,275900000.0,7.0,68,134.0,English,Uk,Raj Mehra,2021,150.05064681141877,165562353.0,BlockBuster
1714,Dark Galaxy,SciFi,2020-02-26,196357473.0,393553450.0,7.0,67,121.0,Hindi,India,John Carter,2020,100.42702932930901,197195977.0,BlockBuster
1715,Battle Of Dreams,Action,2018-06-16,237600000.0,632088486.0,6.0,68,111.0,English,Canada,Raj Mehra,2018,166.03050757575758,394488486.0,BlockBuster
1716,The Secrets,Comedy,2015-05-18,20600000.0,83499423.0,6.9,49,135.0,Hindi,Uk,Sophie Laurent,2015,305.3370048543689,62899423.0,BlockBuster
1717,Dark Revenge,Drama,2017-10-04,146018202.0,719046089.0,8.8,72,89.0,English,Uk,Alan Smith,2017,392.43592863854053,573027887.0,BlockBuster
1718,Rise Of Destiny,Action,2017-10-02,12800000.0,55494972.0,7.1,68,125.0,English,Canada,John Carter,2017,333.55446875,42694972.0,BlockBuster
1719,Legend Of Galaxy,Thriller,2020-01-09,188300420.0,845523791.0,7.0,70,134.0,English,Canada,Emily Stone,2020,349.0291582992752,657223371.0,BlockBuster
1720,Legend Of Journey,Romance,2015-01-01,210115503.0,717669251.0,7.1,69,155.0,Spanish,Usa,Emily Stone,2015,241.559399831625,507553748.0,BlockBuster
1721,Dark Revenge,Drama,2021-09-25,105089903.0,389259997.0,5.9,84,173.0,English,Australia,Sophie Laurent,2021,270.40665743120917,284170094.0,BlockBuster
1722,Battle Of Revenge,Comedy,2015-03-13,159100000.0,584026464.0,6.9,70,107.0,English,Uk,John Carter,2015,267.08137272155875,424926464.0,BlockBuster
1723,Rise Of Kingdom,SciFi,2019-03-21,100200000.0,80394914.0,6.0,53,135.0,Spanish,Uk,Sophie Laurent,2019,-19.765554890219562,-19805086.0,Flop
1724,Last Warrior,Action,2017-02-08,75100000.0,191400000.0,7.1,95,177.0,Spanish,France,Emily Stone,2017,154.86018641810918,116300000.0,BlockBuster
1725,Rise Of Kingdom,Thriller,2022-08-25,65575231.0,280200000.0,7.0,70,97.0,English,India,James Holloway,2022,327.295482954532,214624769.0,BlockBuster
1726,Return Of Empire,Action,2018-12-26,25496352.0,70700000.0,7.1,68,153.0,Hindi,India,Raj Mehra,2018,177.29457139593933,45203648.0,BlockBuster
1727,Dark Warrior,Thriller,2016-02-05,146500000.0,584800000.0,7.0,70,175.0,English,Canada,Alan Smith,2016,299.1808873720137,438300000.0,BlockBuster
1728,Legend Of Destiny,SciFi,2020-03-02,93662104.0,198987642.0,7.2,77,124.0,Spanish,Australia,John Carter,2020,112.45267136001983,105325538.0,BlockBuster
1729,Return Of Kingdom,Action,2017-11-23,201585913.0,151100000.0,7.1,92,124.0,English,Australia,Raj Mehra,2017,-25.044365575286996,-50485913.0,Flop
1730,Battle Of Galaxy,Action,2021-03-08,240230408.0,520072271.0,7.1,70,122.0,English,Uk,Emily Stone,2021,116.48894298177272,279841863.0,BlockBuster
1731,Return Of Destiny,Drama,2022-03-11,112800000.0,101128117.0,8.7,60,89.0,English,Uk,James Holloway,2022,-10.347414007092198,-11671883.0,Flop
1732,Legend Of Destiny,Romance,2022-12-27,7754883.0,19573411.0,7.1,69,137.0,French,Australia,Emily Stone,2022,152.40111295038236,11818528.0,BlockBuster
1733,Last Dreams,Comedy,2016-05-05,121006774.0,189764509.0,6.9,70,128.0,English,France,James Holloway,2016,56.821393321335876,68757735.0,Hit
1734,Rise Of Empire,SciFi,2016-04-03,188726869.0,164032599.0,7.0,86,135.0,English,Australia,John Carter,2016,-13.084660457118058,-24694270.0,Flop
1735,Love In Kingdom,Action,2016-09-14,113581563.0,330500000.0,7.1,68,130.0,English,Usa,Raj Mehra,2016,190.98032398092636,216918437.0,BlockBuster
1736,Battle Of Secrets,Thriller,2015-12-20,56956419.0,190300000.0,7.3,70,148.0,English,Canada,Emily Stone,2015,234.1151064992341,133343581.0,BlockBuster
1737,Return Of Warrior,Action,2015-05-05,127370347.0,91900000.0,7.1,71,117.0,Spanish,France,John Carter,2015,-27.84819845077442,-35470347.0,Flop
1738,Rise Of Night,Drama,2017-01-02,43900000.0,142323010.0,8.0,72,134.0,English,Uk,Raj Mehra,2017,224.1982004555809,98423010.0,BlockBuster
1739,Shadow Of Night,Action,2019-09-11,12700000.0,16264011.0,7.1,68,90.0,Hindi,Usa,Emily Stone,2019,28.063078740157483,3564011.0,Average
1740,Legend Of Dreams,SciFi,2019-05-26,139936183.0,682081925.0,7.0,67,140.0,English,Canada,Raj Mehra,2019,387.4235600666627,542145742.0,BlockBuster
1741,Legend Of Journey,Thriller,2019-04-10,137107011.0,396073920.0,7.0,82,138.0,English,Canada,John Carter,2019,188.87940675768945,258966909.0,BlockBuster
1742,Rise Of Galaxy,Horror,2019-04-15,242500000.0,217472478.0,7.0,68,95.0,English,Canada,John Carter,2019,-10.32062762886598,-25027522.0,Flop
1743,Last Kingdom,Horror,2018-08-14,60650562.0,120200000.0,7.0,85,134.0,Spanish,Australia,John Carter,2018,98.18447848842686,59549438.0,Hit
